,time,drug,neuron-trial,tuning,firing_rate
1085,1.85,GFC,3001,nonpreferred,681.8647537473262
1086,1.86,GFC,3001,nonpreferred,741.060933536408
1087,1.87,GFC,3001,nonpreferred,788.0147027062656
1088,1.8800000000000001,GFC,3001,nonpreferred,820.5273905446529
1089,1.8900000000000001,GFC,3001,nonpreferred,837.143595133276
1090,1.9000000000000001,GFC,3001,nonpreferred,837.1436054282092
1091,1.9100000000000001,GFC,3001,nonpreferred,820.5274346369472
1092,1.92,GFC,3001,nonpreferred,788.014834301649
1093,1.93,GFC,3001,nonpreferred,741.0613009243186
1094,1.94,GFC,3001,nonpreferred,681.8657364213731
1095,1.95,GFC,3001,nonpreferred,613.3320117546338
1096,1.96,GFC,3001,nonpreferred,538.9504436061153
1097,1.97,GFC,3001,nonpreferred,462.5850376883086
1098,1.98,GFC,3001,nonpreferred,388.1804755748153
1099,1.99,GFC,3001,nonpreferred,319.4282573831373
1100,2.0,GFC,3001,nonpreferred,259.444872089212
1101,2.0100000000000002,GFC,3001,nonpreferred,210.51260678676192
1102,2.02,GFC,3001,nonpreferred,173.91850638231165
1103,2.0300000000000002,GFC,3001,nonpreferred,149.90643382642315
1104,2.04,GFC,3001,nonpreferred,137.7389162358409
1105,2.05,GFC,3001,nonpreferred,135.85378128838994
1106,2.06,GFC,3001,nonpreferred,142.09481135249166
1107,2.07,GFC,3001,nonpreferred,153.99173761945968
1108,2.08,GFC,3001,nonpreferred,169.05914492308335
1109,2.09,GFC,3001,nonpreferred,185.07625133884406
1110,2.1,GFC,3001,nonpreferred,200.30462583994375
1111,2.11,GFC,3001,nonpreferred,213.6053535867664
1112,2.12,GFC,3001,nonpreferred,224.435099287573
1113,2.13,GFC,3001,nonpreferred,232.72969482177103
1114,2.14,GFC,3001,nonpreferred,238.71502812159682
1115,2.15,GFC,3001,nonpreferred,242.7054993948189
1116,2.16,GFC,3001,nonpreferred,244.95035705532825
1117,2.17,GFC,3001,nonpreferred,245.56638638653902
1118,2.18,GFC,3001,nonpreferred,244.5601150530935
1119,2.19,GFC,3001,nonpreferred,241.9086313826911
1120,2.2,GFC,3001,nonpreferred,237.6493705240071
1121,2.21,GFC,3001,nonpreferred,231.93265108218938
1122,2.22,GFC,3001,nonpreferred,225.0130717210169
1123,2.23,GFC,3001,nonpreferred,217.18592112227373
1124,2.24,GFC,3001,nonpreferred,208.69918830226771
1125,2.25,GFC,3001,nonpreferred,199.6812147100839
1126,2.2600000000000002,GFC,3001,nonpreferred,190.11651644527294
1127,2.27,GFC,3001,nonpreferred,179.88278010466416
1128,2.2800000000000002,GFC,3001,nonpreferred,168.8390922323938
1129,2.29,GFC,3001,nonpreferred,156.93733724165344
1130,2.3000000000000003,GFC,3001,nonpreferred,144.3205242657709
1131,2.31,GFC,3001,nonpreferred,131.37483017623077
1132,2.32,GFC,3001,nonpreferred,118.71447320783267
1133,2.33,GFC,3001,nonpreferred,107.09638845679116
1134,2.34,GFC,3001,nonpreferred,97.28054628689704
1135,2.35,GFC,3001,nonpreferred,89.86717486022751
1136,2.36,GFC,3001,nonpreferred,85.15037032565228
1137,2.37,GFC,3001,nonpreferred,83.02626142146121
1138,2.38,GFC,3001,nonpreferred,82.9827728835792
1139,2.39,GFC,3001,nonpreferred,84.17929126364506
1140,2.4,GFC,3001,nonpreferred,85.60260941682792
1141,2.41,GFC,3001,nonpreferred,86.26613905394119
1142,2.42,GFC,3001,nonpreferred,85.4079850403473
1143,2.43,GFC,3001,nonpreferred,82.64348169122103
1144,2.44,GFC,3001,nonpreferred,78.03927225393831
1145,2.45,GFC,3001,nonpreferred,72.09549612716746
1146,2.46,GFC,3001,nonpreferred,65.64426527662073
1147,2.47,GFC,3001,nonpreferred,59.69023069046753
1148,2.48,GFC,3001,nonpreferred,55.22847403119529
1149,2.49,GFC,3001,nonpreferred,53.075212993926904
1150,2.5,GFC,3001,nonpreferred,53.73981433824715
1151,2.5100000000000002,GFC,3001,nonpreferred,57.35573285382763
1152,2.52,GFC,3001,nonpreferred,63.67627125896745
1153,2.5300000000000002,GFC,3001,nonpreferred,72.13019254936994
1154,2.54,GFC,3001,nonpreferred,81.92282973893764
1155,2.5500000000000003,GFC,3001,nonpreferred,92.16099323634725
1156,2.56,GFC,3001,nonpreferred,101.97602324087174
1157,2.57,GFC,3001,nonpreferred,110.62069073185576
1158,2.58,GFC,3001,nonpreferred,117.5234796647307
1159,2.59,GFC,3001,nonpreferred,122.29694749140988
1160,2.6,GFC,3001,nonpreferred,124.71139744966037
1161,2.61,GFC,3001,nonpreferred,124.65545005195216
1162,2.62,GFC,3001,nonpreferred,122.10673089992247
1163,2.63,GFC,3001,nonpreferred,117.12782401121493
1164,2.64,GFC,3001,nonpreferred,109.88838269921568
1165,2.65,GFC,3001,nonpreferred,100.70036333653378
1166,2.66,GFC,3001,nonpreferred,90.04609054307335
1167,2.67,GFC,3001,nonpreferred,78.5812503825802
1168,2.68,GFC,3001,nonpreferred,67.10514013341977
1169,2.69,GFC,3001,nonpreferred,56.50311502821981
1170,2.7,GFC,3001,nonpreferred,47.674995229162896
1171,2.71,GFC,3001,nonpreferred,41.464508370803955
1172,2.72,GFC,3001,nonpreferred,38.599069523015125
1173,2.73,GFC,3001,nonpreferred,39.64040614250285
1174,2.74,GFC,3001,nonpreferred,44.94013320418715
1175,2.75,GFC,3001,nonpreferred,54.59430347218721
1176,2.7600000000000002,GFC,3001,nonpreferred,68.39764761712391
1177,2.77,GFC,3001,nonpreferred,85.8083478191847
1178,2.7800000000000002,GFC,3001,nonpreferred,105.9421366963291
1179,2.79,GFC,3001,nonpreferred,127.61498667169549
1180,2.8000000000000003,GFC,3001,nonpreferred,149.4443065022277
1181,2.81,GFC,3001,nonpreferred,170.0014566083538
1182,2.82,GFC,3001,nonpreferred,187.989562272172
1183,2.83,GFC,3001,nonpreferred,202.40770771657583
1184,2.84,GFC,3001,nonpreferred,212.66163790504828
1185,2.85,GFC,3001,nonpreferred,218.59363971195563
1186,2.86,GFC,3001,nonpreferred,220.42652579681635
1187,2.87,GFC,3001,nonpreferred,218.64091339949488
1188,2.88,GFC,3001,nonpreferred,213.82285621906613
1189,2.89,GFC,3001,nonpreferred,206.52456463117184
1190,2.9,GFC,3001,nonpreferred,197.1733230226201
1191,2.91,GFC,3001,nonpreferred,186.0462991944028
1192,2.92,GFC,3001,nonpreferred,173.3080872897753
1193,2.93,GFC,3001,nonpreferred,159.09019291705692
1194,2.94,GFC,3001,nonpreferred,143.5820819470463
1195,2.95,GFC,3001,nonpreferred,127.1037064002941
1196,2.96,GFC,3001,nonpreferred,110.13833530588056
1197,2.97,GFC,3001,nonpreferred,93.31842075532496
1198,2.98,GFC,3001,nonpreferred,77.3713405004844
1199,2.99,GFC,3001,nonpreferred,63.041745598846305
1200,3.0,GFC,3001,nonpreferred,51.010233753377676
1201,3.0100000000000002,GFC,3001,nonpreferred,41.82415133307616
1202,3.02,GFC,3001,nonpreferred,35.84810173164125
1203,3.0300000000000002,GFC,3001,nonpreferred,33.23333559030844
1204,3.04,GFC,3001,nonpreferred,33.90049682557421
1205,3.0500000000000003,GFC,3001,nonpreferred,37.53108326791257
1206,3.06,GFC,3001,nonpreferred,43.568448864191446
1207,3.0700000000000003,GFC,3001,nonpreferred,51.23574199524912
1208,3.08,GFC,3001,nonpreferred,59.58148199622109
1209,3.09,GFC,3001,nonpreferred,67.56041897471555
1210,3.1,GFC,3001,nonpreferred,74.14774242244945
1211,3.11,GFC,3001,nonpreferred,78.47180094023899
1212,3.12,GFC,3001,nonpreferred,79.93964462107262
1213,3.13,GFC,3001,nonpreferred,78.32611535390117
1214,3.14,GFC,3001,nonpreferred,73.8034771077636
1215,3.15,GFC,3001,nonpreferred,66.90327299987105
1216,3.16,GFC,3001,nonpreferred,58.420191097607976
1217,3.17,GFC,3001,nonpreferred,49.2826623998717
1218,3.18,GFC,3001,nonpreferred,40.42139498106643
1219,3.19,GFC,3001,nonpreferred,32.66317815347508
1220,3.2,GFC,3001,nonpreferred,26.665209960400436
1221,3.21,GFC,3001,nonpreferred,22.889979927532128
1222,3.22,GFC,3001,nonpreferred,21.60819997750761
1223,3.23,GFC,3001,nonpreferred,22.911757385548214
1224,3.24,GFC,3001,nonpreferred,26.72157082499133
1225,3.25,GFC,3001,nonpreferred,32.78476509074394
1226,3.2600000000000002,GFC,3001,nonpreferred,40.667537610379554
1227,3.27,GFC,3001,nonpreferred,49.75936078343557
1228,3.2800000000000002,GFC,3001,nonpreferred,59.306487591678504
1229,3.29,GFC,3001,nonpreferred,68.48624729866908
1230,3.3000000000000003,GFC,3001,nonpreferred,76.51978070426057
1231,3.31,GFC,3001,nonpreferred,82.80426077171704
1232,3.3200000000000003,GFC,3001,nonpreferred,87.03262830144423
1233,3.33,GFC,3001,nonpreferred,89.26526188891032
1234,3.34,GFC,3001,nonpreferred,89.92665811533908
1235,3.35,GFC,3001,nonpreferred,89.71951353800912
1236,3.36,GFC,3001,nonpreferred,89.47267475238624
1237,3.37,GFC,3001,nonpreferred,89.96003571375157
1238,3.38,GFC,3001,nonpreferred,91.73713526029525
1239,3.39,GFC,3001,nonpreferred,95.03714891058341
1240,3.4,GFC,3001,nonpreferred,99.74967402867199
1241,3.41,GFC,3001,nonpreferred,105.48054074328954
1242,3.42,GFC,3001,nonpreferred,111.66772305890528
1243,3.43,GFC,3001,nonpreferred,117.71525413770644
1244,3.44,GFC,3001,nonpreferred,123.10779578153901
1245,3.45,GFC,3001,nonpreferred,127.48150505364492
1246,3.46,GFC,3001,nonpreferred,130.64563207809275
1247,3.47,GFC,3001,nonpreferred,132.5656089878384
1248,3.48,GFC,3001,nonpreferred,133.32600433809688
1249,3.49,GFC,3001,nonpreferred,133.0892419503809
1250,3.5,GFC,3001,nonpreferred,132.05727363718162
1251,3.5100000000000002,GFC,3001,nonpreferred,130.43514290199874
1252,3.52,GFC,3001,nonpreferred,128.39319219295137
1253,3.5300000000000002,GFC,3001,nonpreferred,126.02981716955897
1254,3.54,GFC,3001,nonpreferred,123.34535238781596
1255,3.5500000000000003,GFC,3001,nonpreferred,120.24326118556384
1256,3.56,GFC,3001,nonpreferred,116.57181248657102
1257,3.5700000000000003,GFC,3001,nonpreferred,112.20687958184821
1258,3.58,GFC,3001,nonpreferred,107.1587840831495
1259,3.59,GFC,3001,nonpreferred,101.67092515077415
1260,3.6,GFC,3001,nonpreferred,96.27250219954158
1261,3.61,GFC,3001,nonpreferred,91.75533539514763
1262,3.62,GFC,3001,nonpreferred,89.06383230391275
1263,3.63,GFC,3001,nonpreferred,89.11170421106509
1264,3.64,GFC,3001,nonpreferred,92.56175166552612
1265,3.65,GFC,3001,nonpreferred,99.61956062513562
1266,3.66,GFC,3001,nonpreferred,109.89438497421082
1267,3.67,GFC,3001,nonpreferred,122.36977272412267
1268,3.68,GFC,3001,nonpreferred,135.50424653161008
1269,3.69,GFC,3001,nonpreferred,147.45276837887133
1270,3.7,GFC,3001,nonpreferred,156.3693657109609
1271,3.71,GFC,3001,nonpreferred,160.728210131585
1272,3.72,GFC,3001,nonpreferred,159.59209430737008
1273,3.73,GFC,3001,nonpreferred,152.76774303880455
1274,3.74,GFC,3001,nonpreferred,140.81511358433045
1275,3.75,GFC,3001,nonpreferred,124.91512794209088
1276,3.7600000000000002,GFC,3001,nonpreferred,106.63571322052636
1277,3.77,GFC,3001,nonpreferred,87.65860787502245
1278,3.7800000000000002,GFC,3001,nonpreferred,69.5327479646395
1279,3.79,GFC,3001,nonpreferred,53.50465231959398
1280,3.8000000000000003,GFC,3001,nonpreferred,40.4486854518277
1281,3.81,GFC,3001,nonpreferred,30.89004487604948
1282,3.8200000000000003,GFC,3001,nonpreferred,25.089701483079498
1283,3.83,GFC,3001,nonpreferred,23.148738887890374
1284,3.84,GFC,3001,nonpreferred,25.090747175994544
1285,3.85,GFC,3001,nonpreferred,30.892934769573927
1286,3.86,GFC,3001,nonpreferred,40.45545957472896
1287,3.87,GFC,3001,nonpreferred,53.519617387442324
1288,3.88,GFC,3001,nonpreferred,69.56435620539872
1289,3.89,GFC,3001,nonpreferred,87.72256089270658
1290,3.9,GFC,3001,nonpreferred,106.75966926452743
1291,3.91,GFC,3001,nonpreferred,125.14520458775127
1292,3.92,GFC,3001,nonpreferred,141.22387420255498
1293,3.93,GFC,3001,nonpreferred,153.4624382366274
1294,3.94,GFC,3001,nonpreferred,160.72061775246857
1295,3.95,GFC,3001,nonpreferred,162.47875851191708
1296,3.96,GFC,3001,nonpreferred,158.95868224945303
1297,3.97,GFC,3001,nonpreferred,151.09784385017983
1298,3.98,GFC,3001,nonpreferred,140.3741994185982
1299,3.99,GFC,3001,nonpreferred,128.51870007490754
1300,4.0,GFC,3001,nonpreferred,117.18185384175868
1301,4.01,GFC,3001,nonpreferred,107.63170890380141
1302,4.0200000000000005,GFC,3001,nonpreferred,100.55057258595518
1303,4.03,GFC,3001,nonpreferred,95.97089899404443
1304,4.04,GFC,3001,nonpreferred,93.35552605669557
1305,4.05,GFC,3001,nonpreferred,91.79358380123873
1306,4.0600000000000005,GFC,3001,nonpreferred,90.25918107268792
1307,4.07,GFC,3001,nonpreferred,87.87032567064841
1308,4.08,GFC,3001,nonpreferred,84.09131327556446
1309,4.09,GFC,3001,nonpreferred,78.84008190651082
1310,4.1,GFC,3001,nonpreferred,72.48701396003683
1311,4.11,GFC,3001,nonpreferred,65.75649059553626
1312,4.12,GFC,3001,nonpreferred,59.56116242618491
1313,4.13,GFC,3001,nonpreferred,54.80801242800274
1314,4.14,GFC,3001,nonpreferred,52.21481549335144
1315,4.15,GFC,3001,nonpreferred,52.16821472174442
1316,4.16,GFC,3001,nonpreferred,54.64401976463094
1317,4.17,GFC,3001,nonpreferred,59.19935487113839
1318,4.18,GFC,3001,nonpreferred,65.03604955177903
1319,4.19,GFC,3001,nonpreferred,71.12491624107254
1320,4.2,GFC,3001,nonpreferred,76.37102647211418
1321,4.21,GFC,3001,nonpreferred,79.79177348007256
1322,4.22,GFC,3001,nonpreferred,80.674875276979
1323,4.23,GFC,3001,nonpreferred,78.68537276252636
1324,4.24,GFC,3001,nonpreferred,73.90047709190871
1325,4.25,GFC,3001,nonpreferred,66.76730264007882
1326,4.26,GFC,3001,nonpreferred,57.99670075673119
1327,4.2700000000000005,GFC,3001,nonpreferred,48.420912293654716
1328,4.28,GFC,3001,nonpreferred,38.84900359982882
1329,4.29,GFC,3001,nonpreferred,29.950493995737123
1330,4.3,GFC,3001,nonpreferred,22.186232255810715
1331,4.3100000000000005,GFC,3001,nonpreferred,15.790931141253063
1332,4.32,GFC,3001,nonpreferred,10.79878799059205
1333,4.33,GFC,3001,nonpreferred,7.095818049902755
1334,4.34,GFC,3001,nonpreferred,4.480971377070997
1335,4.3500000000000005,GFC,3001,nonpreferred,2.7215947080871774
1336,4.36,GFC,3001,nonpreferred,1.5948828921513065
1337,4.37,GFC,3001,nonpreferred,0.9131369708924295
1338,4.38,GFC,3001,nonpreferred,0.5352074877980015
1339,4.39,GFC,3001,nonpreferred,0.36882468749988706
1340,4.4,GFC,3001,nonpreferred,0.3688254903660717
1341,4.41,GFC,3001,nonpreferred,0.5352110891383539
1342,4.42,GFC,3001,nonpreferred,0.9131484534688703
1343,4.43,GFC,3001,nonpreferred,1.5949172934488656
1344,4.44,GFC,3001,nonpreferred,2.721693518293696
1345,4.45,GFC,3001,nonpreferred,4.481243945912963
1346,4.46,GFC,3001,nonpreferred,7.096540264299664
1347,4.47,GFC,3001,nonpreferred,10.800626141251273
1348,4.48,GFC,3001,nonpreferred,15.795425085065546
1349,4.49,GFC,3001,nonpreferred,22.19678619940768
1350,4.5,GFC,3001,nonpreferred,29.9743037643581
1351,4.51,GFC,3001,nonpreferred,38.90060555469594
1352,4.5200000000000005,GFC,3001,nonpreferred,48.52835348099293
1353,4.53,GFC,3001,nonpreferred,58.21163196524807
1354,4.54,GFC,3001,nonpreferred,67.18043741472283
1355,4.55,GFC,3001,nonpreferred,74.6636075638866
1356,4.5600000000000005,GFC,3001,nonpreferred,80.04020834386625
1357,4.57,GFC,3001,nonpreferred,82.98715340774615
1358,4.58,GFC,3001,nonpreferred,83.5863954120854
1359,4.59,GFC,3001,nonpreferred,82.36083116943746
1360,4.6000000000000005,GFC,3001,nonpreferred,80.2230856349074
1361,4.61,GFC,3001,nonpreferred,78.34141737278564
1362,4.62,GFC,3001,nonpreferred,77.94644064657146
1363,4.63,GFC,3001,nonpreferred,80.1161056670572
1364,4.64,GFC,3001,nonpreferred,85.58148980702009
1365,4.65,GFC,3001,nonpreferred,94.59202529114268
1366,4.66,GFC,3001,nonpreferred,106.86728397389231
1367,4.67,GFC,3001,nonpreferred,121.64570783970805
1368,4.68,GFC,3001,nonpreferred,137.82139776350766
1369,4.69,GFC,3001,nonpreferred,154.14133481565176
1370,4.7,GFC,3001,nonpreferred,169.42093639538564
1371,4.71,GFC,3001,nonpreferred,182.72973117357412
1372,4.72,GFC,3001,nonpreferred,193.50441158874315
1373,4.73,GFC,3001,nonpreferred,201.56420302864734
1374,4.74,GFC,3001,nonpreferred,207.0299945077231
1375,4.75,GFC,3001,nonpreferred,210.17673777474113
1376,4.76,GFC,3001,nonpreferred,211.2690975840345
1377,4.7700000000000005,GFC,3001,nonpreferred,210.4355642840241
1378,4.78,GFC,3001,nonpreferred,207.62333184828753
1379,4.79,GFC,3001,nonpreferred,202.64873527355888
1380,4.8,GFC,3001,nonpreferred,195.32498252339965
1381,4.8100000000000005,GFC,3001,nonpreferred,185.62164802358308
1382,4.82,GFC,3001,nonpreferred,173.79832255076155
1383,4.83,GFC,3001,nonpreferred,160.46196519052103
1384,4.84,GFC,3001,nonpreferred,146.52123915201432
1385,4.8500000000000005,GFC,3001,nonpreferred,133.043375231065
1386,4.86,GFC,3001,nonpreferred,121.0494782935194
1387,4.87,GFC,3001,nonpreferred,111.30344758742953
1388,4.88,GFC,3001,nonpreferred,104.15251837566703
1389,4.89,GFC,3001,nonpreferred,99.46364795025399
1390,4.9,GFC,3001,nonpreferred,96.67403365810615
1391,4.91,GFC,3001,nonpreferred,94.94350457080341
1392,4.92,GFC,3001,nonpreferred,93.36979450108485
1393,4.93,GFC,3001,nonpreferred,91.21185424415276
1394,4.94,GFC,3001,nonpreferred,88.06530542396888
1395,4.95,GFC,3001,nonpreferred,83.9476563221928
1396,4.96,GFC,3001,nonpreferred,79.27482057691181
1397,4.97,GFC,3001,nonpreferred,74.7380289363823
1398,4.98,GFC,3001,nonpreferred,71.1141260199812
1399,4.99,GFC,3001,nonpreferred,69.05681779656139
1400,5.0,GFC,3001,nonpreferred,68.91894087137369
1401,5.01,GFC,3001,nonpreferred,70.64669489205406
1402,5.0200000000000005,GFC,3001,nonpreferred,73.76894146333841
1403,5.03,GFC,3001,nonpreferred,77.48249919010871
1404,5.04,GFC,3001,nonpreferred,80.81272944178275
1405,5.05,GFC,3001,nonpreferred,82.81225808595714
1406,5.0600000000000005,GFC,3001,nonpreferred,82.75311548350042
1407,5.07,GFC,3001,nonpreferred,80.27078474066468
1408,5.08,GFC,3001,nonpreferred,75.43186745565167
1409,5.09,GFC,3001,nonpreferred,68.71665672684162
1410,5.1000000000000005,GFC,3001,nonpreferred,60.92813095664474
1411,5.11,GFC,3001,nonpreferred,53.05383715574709
1412,5.12,GFC,3001,nonpreferred,46.11293772766357
1413,5.13,GFC,3001,nonpreferred,41.01700389718776
1414,5.14,GFC,3001,nonpreferred,38.46310230466905
1415,5.15,GFC,3001,nonpreferred,38.86634908844258
1416,5.16,GFC,3001,nonpreferred,42.33083319633604
1417,5.17,GFC,3001,nonpreferred,48.6545045273088
1418,5.18,GFC,3001,nonpreferred,57.36404419484312
1419,5.19,GFC,3001,nonpreferred,67.77670018888266
1420,5.2,GFC,3001,nonpreferred,79.08464309525296
1421,5.21,GFC,3001,nonpreferred,90.45285930173765
1422,5.22,GFC,3001,nonpreferred,101.11607838032191
1423,5.23,GFC,3001,nonpreferred,110.45750924052564
1424,5.24,GFC,3001,nonpreferred,118.05529247882166
1425,5.25,GFC,3001,nonpreferred,123.69168093886509
1426,5.26,GFC,3001,nonpreferred,127.3315795463651
1427,5.2700000000000005,GFC,3001,nonpreferred,129.08571443125146
1428,5.28,GFC,3001,nonpreferred,129.17484610271123
1429,5.29,GFC,3001,nonpreferred,127.90436075214723
1430,5.3,GFC,3001,nonpreferred,125.64715387231469
1431,5.3100000000000005,GFC,3001,nonpreferred,122.82361505967042
1432,5.32,GFC,3001,nonpreferred,119.86648166363649
1433,5.33,GFC,3001,nonpreferred,117.16674407250659
1434,5.34,GFC,3001,nonpreferred,115.01051385444553
1435,5.3500000000000005,GFC,3001,nonpreferred,113.52806653717721
1436,5.36,GFC,3001,nonpreferred,112.6779300397878
1437,5.37,GFC,3001,nonpreferred,112.27832269223096
1438,5.38,GFC,3001,nonpreferred,112.07929698818346
1439,5.39,GFC,3001,nonpreferred,111.85032556292899
1440,5.4,GFC,3001,nonpreferred,111.44913148812876
1441,5.41,GFC,3001,nonpreferred,110.84358619006767
1442,5.42,GFC,3001,nonpreferred,110.07781640475312
1443,5.43,GFC,3001,nonpreferred,109.19819573424803
1444,5.44,GFC,3001,nonpreferred,108.17377822045455
1445,5.45,GFC,3001,nonpreferred,106.85030739387558
1446,5.46,GFC,3001,nonpreferred,104.9647366886119
1447,5.47,GFC,3001,nonpreferred,102.2230321706519
1448,5.48,GFC,3001,nonpreferred,98.41775942615301
1449,5.49,GFC,3001,nonpreferred,93.54413514905295
1450,5.5,GFC,3001,nonpreferred,87.87066970848646
1451,5.51,GFC,3001,nonpreferred,81.93382523215445
1452,5.5200000000000005,GFC,3001,nonpreferred,76.4499420885273
1453,5.53,GFC,3001,nonpreferred,72.16347264378166
1454,5.54,GFC,3001,nonpreferred,69.66998601070208
1455,5.55,GFC,3001,nonpreferred,69.26015370089016
1456,5.5600000000000005,GFC,3001,nonpreferred,70.82576240238
1457,5.57,GFC,3001,nonpreferred,73.853085267313
1458,5.58,GFC,3001,nonpreferred,77.50729638730002
1459,5.59,GFC,3001,nonpreferred,80.78953341410921
1460,5.6000000000000005,GFC,3001,nonpreferred,82.73098922230119
1461,5.61,GFC,3001,nonpreferred,82.58021677877096
1462,5.62,GFC,3001,nonpreferred,79.94280381504372
1463,5.63,GFC,3001,nonpreferred,74.84602324945797
1464,5.64,GFC,3001,nonpreferred,67.72123359613367
1465,5.65,GFC,3001,nonpreferred,59.317675124607206
1466,5.66,GFC,3001,nonpreferred,50.57647039441897
1467,5.67,GFC,3001,nonpreferred,42.49857627626924
1468,5.68,GFC,3001,nonpreferred,36.03425950252874
1469,5.69,GFC,3001,nonpreferred,32.00746918060734
1470,5.7,GFC,3001,nonpreferred,31.072119874800798
1471,5.71,GFC,3001,nonpreferred,33.685171804238784
1472,5.72,GFC,3001,nonpreferred,40.078071095326784
1473,5.73,GFC,3001,nonpreferred,50.214728197461184
1474,5.74,GFC,3001,nonpreferred,63.73807900180458
1475,5.75,GFC,3001,nonpreferred,79.92276549525204
1476,5.76,GFC,3001,nonpreferred,97.66190359667023
1477,5.7700000000000005,GFC,3001,nonpreferred,115.51588707714369
1478,5.78,GFC,3001,nonpreferred,131.83878366183725
1479,5.79,GFC,3001,nonpreferred,144.97584011823164
1480,5.8,GFC,3001,nonpreferred,153.50087362787252
1481,5.8100000000000005,GFC,3001,nonpreferred,156.443843663069
1482,5.82,GFC,3001,nonpreferred,153.45427276176443
1483,5.83,GFC,3001,nonpreferred,144.85844786953606
1484,5.84,GFC,3001,nonpreferred,131.59436678381587
1485,5.8500000000000005,GFC,3001,nonpreferred,115.03985774210943
1486,5.86,GFC,3001,nonpreferred,96.77581889286502
1487,5.87,GFC,3001,nonpreferred,78.3397452516896
1488,5.88,GFC,3001,nonpreferred,61.021415079771735
1489,5.89,GFC,3001,nonpreferred,45.73553715256911
1490,5.9,GFC,3001,nonpreferred,32.982364193168124
1491,5.91,GFC,3001,nonpreferred,22.884951444601743
1492,5.92,GFC,3001,nonpreferred,15.277099720363006
1493,5.93,GFC,3001,nonpreferred,9.811512517746236
1494,5.94,GFC,3001,nonpreferred,6.061996403298183
1495,5.95,GFC,3001,nonpreferred,3.602963536386653
1496,5.96,GFC,3001,nonpreferred,2.059907958715909
1497,5.97,GFC,3001,nonpreferred,1.1328135165238105
1498,5.98,GFC,3001,nonpreferred,0.5991980264183174
1499,5.99,GFC,3001,nonpreferred,0.30483321887598575
1500,6.0,GFC,3001,nonpreferred,0.1491464311816858
1501,6.01,GFC,3001,nonpreferred,0.07017799871571617
1502,6.0200000000000005,GFC,3001,nonpreferred,0.031754539435081615
1503,6.03,GFC,3001,nonpreferred,0.013816784071904245
1504,6.04,GFC,3001,nonpreferred,0.00578075454070524
1505,6.05,GFC,3001,nonpreferred,0.0023255162455445982
1506,6.0600000000000005,GFC,3001,nonpreferred,0.0008994882286215757
1507,6.07,GFC,3001,nonpreferred,0.00033452070038196595
1508,6.08,GFC,3001,nonpreferred,0.00011969497262292645
1509,6.09,GFC,3001,nonpreferred,4.1488366553831836e-05
1510,6.1000000000000005,GFC,3001,nonpreferred,1.4897356945894064e-05
1511,6.11,GFC,3001,nonpreferred,8.626792125683547e-06
1512,6.12,GFC,3001,nonpreferred,1.4897356945893954e-05
1513,6.13,GFC,3001,nonpreferred,4.1488366553830535e-05
1514,6.140000000000001,GFC,3001,nonpreferred,0.00011969497262291974
1515,6.15,GFC,3001,nonpreferred,0.00033452070038192746
1516,6.16,GFC,3001,nonpreferred,0.0008994882286213574
1517,6.17,GFC,3001,nonpreferred,0.002325516245543349
1518,6.18,GFC,3001,nonpreferred,0.005780754540698221
1519,6.19,GFC,3001,nonpreferred,0.013816784071866053
1520,6.2,GFC,3001,nonpreferred,0.031754539434881254
1521,6.21,GFC,3001,nonpreferred,0.07017799871470556
1522,6.22,GFC,3001,nonpreferred,0.14914643117677975
1523,6.23,GFC,3001,nonpreferred,0.3048332188531026
1524,6.24,GFC,3001,nonpreferred,0.5991980263157625
1525,6.25,GFC,3001,nonpreferred,1.1328135160822124
1526,6.26,GFC,3001,nonpreferred,2.0599079568889644
1527,6.2700000000000005,GFC,3001,nonpreferred,3.602963529124731
1528,6.28,GFC,3001,nonpreferred,6.06199637556456
1529,6.29,GFC,3001,nonpreferred,9.81151241598342
1530,6.3,GFC,3001,nonpreferred,15.277099361606332
1531,6.3100000000000005,GFC,3001,nonpreferred,22.884950229426053
1532,6.32,GFC,3001,nonpreferred,32.982360238533545
1533,6.33,GFC,3001,nonpreferred,45.7355247873506
1534,6.34,GFC,3001,nonpreferred,61.02137793263616
1535,6.3500000000000005,GFC,3001,nonpreferred,78.33963803141916
1536,6.36,GFC,3001,nonpreferred,96.77552155076602
1537,6.37,GFC,3001,nonpreferred,115.03906548945046
1538,6.38,GFC,3001,nonpreferred,131.59233864069478
1539,6.390000000000001,GFC,3001,nonpreferred,144.8534594752139
1540,6.4,GFC,3001,nonpreferred,153.44248449970797
1541,6.41,GFC,3001,nonpreferred,156.41707880535895
1542,6.42,GFC,3001,nonpreferred,153.44248809559048
1543,6.43,GFC,3001,nonpreferred,144.8534717386921
1544,6.44,GFC,3001,nonpreferred,131.59237576019808
1545,6.45,GFC,3001,nonpreferred,115.03917270289557
1546,6.46,GFC,3001,nonpreferred,96.77581889284214
1547,6.47,GFC,3001,nonpreferred,78.34043029079602
1548,6.48,GFC,3001,nonpreferred,61.023406102946936
1549,6.49,GFC,3001,nonpreferred,45.740513281585926
1550,6.5,GFC,3001,nonpreferred,32.994148852080144
1551,6.51,GFC,3001,nonpreferred,22.911716274578342
1552,6.5200000000000005,GFC,3001,nonpreferred,15.335488746765527
1553,6.53,GFC,3001,nonpreferred,9.93389280201109
